16.361000		0.0255370000
16.379000		0.0252630000
16.398000		0.0249910000
16.417000		0.0247190000
16.436000		0.0244470000
16.455000		0.0241770000
16.473000		0.0239070000
16.492000		0.0236380000
16.511000		0.0233700000
16.530000		0.0231020000
16.548000		0.0228350000
16.567000		0.0225690000
16.586000		0.0223040000
16.605000		0.0220400000
16.624000		0.0217760000
16.642000		0.0215140000
16.661000		0.0212520000
16.680000		0.0209910000
16.699000		0.0207310000
16.718000		0.0204710000
16.736000		0.0202130000
16.755000		0.0199560000
16.774000		0.0196990000
16.793000		0.0194440000
16.811000		0.0191890000
16.830000		0.0189360000
16.849000		0.0186830000
16.868000		0.0184310000
16.887000		0.0181810000
16.905000		0.0179310000
16.924000		0.0176820000
16.943000		0.0174350000
16.962000		0.0171880000
16.980000		0.0169430000
16.999000		0.0166980000
17.018000		0.0164550000
17.037000		0.0162130000
17.056000		0.0159720000
17.074000		0.0157320000
17.093000		0.0154930000
17.112000		0.0152560000
17.131000		0.0150190000
17.150000		0.0147840000
17.168000		0.0145500000
17.187000		0.0143170000
17.206000		0.0140850000
17.225000		0.0138550000
17.243000		0.0136260000
17.262000		0.0133980000
17.281000		0.0131720000
17.300000		0.0129460000
17.319000		0.0127220000
17.337000		0.0125000000
17.356000		0.0122780000
17.375000		0.0120580000
17.394000		0.0118400000
17.413000		0.0116220000
17.431000		0.0114070000
17.450000		0.0111920000
17.469000		0.0109790000
17.488000		0.0107680000
17.506000		0.0105570000
17.525000		0.0103490000
17.544000		0.0101410000
17.563000		0.0099356000
17.582000		0.0097314000
17.600000		0.0095286000
17.619000		0.0093274000
17.638000		0.0091277000
17.657000		0.0089296000
17.675000		0.0087330000
17.694000		0.0085380000
17.713000		0.0083446000
17.732000		0.0081528000
17.751000		0.0079626000
17.769000		0.0077741000
17.788000		0.0075872000
17.807000		0.0074020000
17.826000		0.0072184000
17.845000		0.0070366000
17.863000		0.0068564000
17.882000		0.0066780000
17.901000		0.0065012000
17.920000		0.0063263000
17.938000		0.0061530000
17.957000		0.0059816000
17.976000		0.0058119000
17.995000		0.0056440000
18.014000		0.0054780000
18.032000		0.0053137000
18.051000		0.0051513000
18.070000		0.0049907000
18.089000		0.0048320000
18.108000		0.0046752000
18.126000		0.0045202000
18.145000		0.0043671000
18.164000		0.0042160000
18.183000		0.0040667000
18.201000		0.0039193000
18.220000		0.0037739000
18.239000		0.0036304000
18.258000		0.0034889000
18.277000		0.0033493000
18.295000		0.0032117000
18.314000		0.0030760000
18.333000		0.0029423000
18.352000		0.0028106000
18.370000		0.0026808000
18.389000		0.0025530000
18.408000		0.0024271000
18.427000		0.0023032000
18.446000		0.0021812000
18.464000		0.0020610000
18.483000		0.0019428000
18.502000		0.0018264000
18.521000		0.0017119000
18.540000		0.0015990000
18.558000		0.0014878000
18.577000		0.0013781000
18.596000		0.0012699000
18.615000		0.0011629000
18.633000		0.0010568000
18.652000		0.0009513500
18.671000		0.0008459900
18.690000		0.0007399500
18.709000		0.0006319600
18.727000		0.0005198300
18.746000		0.0003990100
18.765000		0.0002573900
18.784000		0.0000000000
